COMPNOS,NatureCode,INCIDENT_TYPE_DESCRIPTION,MAIN_CRIMECODE,REPTDISTRICT,REPORTINGAREA,FROMDATE,WEAPONTYPE,Shooting,DOMESTIC,SHIFT,Year,Month,DAY_WEEK,UCRPART,X,Y,STREETNAME,XSTREETNAME,Geo,Latitude,Longitude,Latitude_Fixed,Longitude_Fixed,postcode
140236393,INVEST,DISORDERLY,24xx,A1,74,4/18/2014 12:30,Unarmed,No,No,Day,2014,4,Friday,Part Two,774546.0673,2957359.042,NEW CHARDON ST,,"42.36231028, -71.06198357",(42.36231028, -71.06198357),42.36231028,-71.06198357,2114
140363586,ARREST,DISORDERLY,24xx,A1,74,6/9/2014 12:30,Unarmed,No,No,Day,2014,6,Monday,Part Two,774546.0673,2957359.042,NEW CHARDON ST,,"42.36231028, -71.06198357",(42.36231028, -71.06198357),42.36231028,-71.06198357,2114
142008184,ARREST,DISORDERLY,24xx,A1,0,7/11/2014 13:15,Unarmed,No,No,Day,2014,7,Friday,Part Two,774546.0673,2957359.042,NEW CHARDON ST,,"42.36231028, -71.06198357",(42.36231028, -71.06198357),42.36231028,-71.06198357,2114
120641266,FIGHT ,DISORDERLY,24xx,A1,82,10/11/2012 18:00,Unarmed,No,No,First,2012,10,Thursday,Part Two,774042.9833,2957382.361,STANIFORD ST,,"42.36238134, -71.06384456",(42.36238134, -71.06384456),42.36238134,-71.06384456,2114
120488415,ARREST,DISORDERLY,24xx,A1,64,8/7/2012 4:05,Unarmed,No,No,Last,2012,8,Tuesday,Part Two,772536.2528,2957381.922,FRUIT ST,,"42.36240114, -71.06941954",(42.36240114, -71.06941954),42.36240114,-71.06941954,2114
140214226,ARREST,DISORDERLY,24xx,A1,64,4/9/2014 11:00,Unarmed,No,No,Day,2014,4,Wednesday,Part Two,772536.2528,2957381.922,FRUIT ST,,"42.36240114, -71.06941954",(42.36240114, -71.06941954),42.36240114,-71.06941954,2114
140320142,INVEST,DISORDERLY,24xx,A1,64,5/22/2014 22:00,Other,No,No,First,2014,5,Thursday,Part Two,772536.2528,2957381.922,FRUIT ST,,"42.36240114, -71.06941954",(42.36240114, -71.06941954),42.36240114,-71.06941954,2114
140378445,AOD   ,DISORDERLY,24xx,A1,72,6/15/2014 1:00,Unarmed,No,No,Last,2014,6,Sunday,Part Two,772536.2528,2957381.922,FRUIT ST,,"42.36240114, -71.06941954",(42.36240114, -71.06941954),42.36240114,-71.06941954,2114
142021481,ARREST,DISORDERLY,24xx,A1,0,8/21/2014 9:44,Unarmed,No,No,Day,2014,8,Thursday,Part Two,772536.2528,2957381.922,FRUIT ST,,"42.36240114, -71.06941954",(42.36240114, -71.06941954),42.36240114,-71.06941954,2114
152000928,ARREST,DISORDERLY,24xx,A1,0,1/4/2015 12:15,Unarmed,No,No,Day,2015,1,Sunday,Part Two,772536.2528,2957381.922,FRUIT ST,,"42.36240114, -71.06941954",(42.36240114, -71.06941954),42.36240114,-71.06941954,2114
152002278,ARREST,DISORDERLY,24xx,A1,0,1/9/2015 9:05,Unarmed,No,No,Day,2015,1,Friday,Part Two,772536.2528,2957381.922,FRUIT ST,,"42.36240114, -71.06941954",(42.36240114, -71.06941954),42.36240114,-71.06941954,2114
152039539,ARREST,DISORDERLY,24xx,A1,0,5/14/2015 16:30,Unarmed,No,No,First,2015,5,Thursday,Part Two,772536.2528,2957381.922,FRUIT ST,,"42.36240114, -71.06941954",(42.36240114, -71.06941954),42.36240114,-71.06941954,2114
152042163,ARREST,DISORDERLY,24xx,A1,0,5/22/2015 20:30,Unarmed,No,No,First,2015,5,Friday,Part Two,772536.2528,2957381.922,FRUIT ST,,"42.36240114, -71.06941954",(42.36240114, -71.06941954),42.36240114,-71.06941954,2114
130371805,INVEST,DISORDERLY,24xx,A1,64,6/18/2013 16:30,Unarmed,No,No,First,2013,6,Tuesday,Part Two,772669.9992,2957388.136,FRUIT ST,,"42.36241634, -71.06892456",(42.36241634, -71.06892456),42.36241634,-71.06892456,2114
152001669,ARREST,DISORDERLY,24xx,A1,0,1/6/2015 23:00,Unarmed,No,No,First,2015,1,Tuesday,Part Two,774936.1171,2957401.522,BOWKER ST,,"42.36242134, -71.06053956",(42.36242134, -71.06053956),42.36242134,-71.06053956,2114
120495151,ARREST,DISORDERLY,24xx,A1,75,8/9/2012 0:45,Unarmed,No,No,Last,2012,8,Thursday,Part Two,774170.8689,2958006.189,CAUSEWAY ST,STANIFORD ST,"42.36409135, -71.06335957",(42.36409135, -71.06335957),42.36409135,-71.06335957,2114
120679207,FIGHT ,DISORDERLY,24xx,A1,76,10/28/2012 1:19,Unarmed,No,No,Last,2012,10,Sunday,Part Two,774767.2102,2958187.821,FRIEND ST,,"42.36458134, -71.06114955",(42.36458134, -71.06114955),42.36458134,-71.06114955,2114
130697492,ARREST,DISORDERLY,24xx,A1,0,11/2/2013 1:41,Unarmed,No,No,Last,2013,11,Saturday,Part Two,774767.2102,2958187.821,FRIEND ST,,"42.36458134, -71.06114955",(42.36458134, -71.06114955),42.36458134,-71.06114955,2114
140261936,ARREST,DISORDERLY,24xx,A1,75,4/30/2014 0:24,Unarmed,No,No,Last,2014,4,Wednesday,Part Two,774767.2102,2958187.821,FRIEND ST,,"42.36458134, -71.06114955",(42.36458134, -71.06114955),42.36458134,-71.06114955,2114
130581839,CD35  ,PubDrink,PubDrink,A1,75,9/12/2013 23:20,Unarmed,No,No,First,2013,9,Thursday,Part Two,774767.2102,2958187.821,FRIEND ST,,"42.36458134, -71.06114955",(42.36458134, -71.06114955),42.36458134,-71.06114955,2114
130681917,CD35  ,PubDrink,PubDrink,A1,75,10/26/2013 2:00,Unarmed,No,No,Last,2013,10,Saturday,Part Two,774767.2102,2958187.821,FRIEND ST,,"42.36458134, -71.06114955",(42.36458134, -71.06114955),42.36458134,-71.06114955,2114
152006504,FIGHT,DISORDERLY,24xx,A1,0,1/24/2015 1:48,Unarmed,No,No,Last,2015,1,Saturday,Part Two,774474.6741,2958315.689,CAUSEWAY ST,,"42.36493634, -71.06222956",(42.36493634, -71.06222956),42.36493634,-71.06222956,2114
152011052,ARREST,DISORDERLY,24xx,A1,0,2/10/2015 22:01,Unarmed,No,No,First,2015,2,Tuesday,Part Two,774474.6741,2958315.689,CAUSEWAY ST,LEGENDS WAY,"42.36493634, -71.06222956",(42.36493634, -71.06222956),42.36493634,-71.06222956,2114
140271099,ARREST,DISORDERLY,24xx,A1,76,5/3/2014 17:45,Other,No,No,First,2014,5,Saturday,Part Two,774927.5836,2958318.224,CANAL ST,HAVANA ST,"42.36493691, -71.06055366",(42.36493691, -71.06055366),42.36493691,-71.06055366,2114
140289890,ARREST,DISORDERLY,24xx,A1,76,5/11/2014 2:26,Unarmed,No,No,Last,2014,5,Sunday,Part Two,774927.5836,2958318.224,CANAL ST,,"42.36493691, -71.06055366",(42.36493691, -71.06055366),42.36493691,-71.06055366,2114
130814134,ARREST,DISORDERLY,24xx,A1,75,12/28/2013 1:53,Unarmed,No,No,Last,2013,12,Saturday,Part Two,774587.701,2958409.199,CAUSEWAY ST,FRIEND ST,"42.36519135, -71.06180956",(42.36519135, -71.06180956),42.36519135,-71.06180956,2114
140342486,ARREST,OPERATING UNDER INFLUENCE,21xx,A1,61,6/1/2014 1:45,Other,No,No,Last,2014,6,Sunday,Part Two,774587.701,2958409.199,CAUSEWAY ST,FRIEND ST,"42.36519135, -71.06180956",(42.36519135, -71.06180956),42.36519135,-71.06180956,2114
130150310,ARREST,OPERATING UNDER INFLUENCE,21xx,A1,61,3/13/2013 22:15,Other,No,No,First,2013,3,Wednesday,Part Two,773863.1707,2958469.979,LOMASNEY WY,,"42.3653683, -71.06448933",(42.3653683, -71.06448933),42.3653683,-71.06448933,2114
130030760,ARREST,DISORDERLY,24xx,A1,61,1/15/2013 14:39,Unarmed,No,No,Day,2013,1,Tuesday,Part Two,774387.3075,2958488.345,LEGENDS WAY,,"42.36541134, -71.06254956",(42.36541134, -71.06254956),42.36541134,-71.06254956,2114
130040151,IVPER ,DISORDERLY,24xx,A1,61,1/19/2013 21:34,Unarmed,No,No,First,2013,1,Saturday,Part Two,774387.3075,2958488.345,LEGENDS WAY,,"42.36541134, -71.06254956",(42.36541134, -71.06254956),42.36541134,-71.06254956,2114
130075960,ARREST,DISORDERLY,24xx,A1,0,2/5/2013 21:33,Unarmed,No,No,First,2013,2,Tuesday,Part Two,774387.3075,2958488.345,LEGENDS WAY,,"42.36541134, -71.06254956",(42.36541134, -71.06254956),42.36541134,-71.06254956,2114
130180471,ARREST,DISORDERLY,24xx,A1,0,3/27/2013 20:40,Unarmed,No,No,First,2013,3,Wednesday,Part Two,774387.3075,2958488.345,LEGENDS WAY,,"42.36541134, -71.06254956",(42.36541134, -71.06254956),42.36541134,-71.06254956,2114
130212009,ARREST,DISORDERLY,24xx,A1,0,4/10/2013 18:05,Unarmed,No,No,First,2013,4,Wednesday,Part Two,774387.3075,2958488.345,LEGENDS WAY,,"42.36541134, -71.06254956",(42.36541134, -71.06254956),42.36541134,-71.06254956,2114
130692278,ARREST,DISORDERLY,24xx,A1,0,10/30/2013 21:00,Unarmed,No,No,First,2013,10,Wednesday,Part Two,774387.3075,2958488.345,LEGENDS WAY,,"42.36541134, -71.06254956",(42.36541134, -71.06254956),42.36541134,-71.06254956,2114
152015378,IVPER,DISORDERLY,24xx,A1,0,2/25/2015 21:51,Unarmed,No,No,First,2015,2,Wednesday,Part Two,774387.3075,2958488.345,LEGENDS WAY,,"42.36541134, -71.06254956",(42.36541134, -71.06254956),42.36541134,-71.06254956,2114
142019803,IVPER,OPERATING UNDER INFLUENCE,21xx,A1,0,8/15/2014 22:47,Unarmed,No,No,First,2014,8,Friday,Part Two,773080.2704,2958606.917,WHITTIER PL,,"42.36575499, -71.06738366",(42.36575499, -71.06738366),42.36575499,-71.06738366,2114
152024746,MVA,OPERATING UNDER INFLUENCE,21xx,A1,0,3/27/2015 3:00,Other,No,No,Last,2015,3,Friday,Part Two,775499.5916,2958712.734,N WASHINGTON ST,,"42.36601134, -71.05842956",(42.36601134, -71.05842956),42.36601134,-71.05842956,2114
152002087,DISTRB,DISORDERLY,24xx,A1,0,1/8/2015 14:33,Unarmed,No,No,Day,2015,1,Thursday,Part Two,775154.4841,2958816.635,CAUSEWAY ST,,"42.36630134, -71.05970456",(42.36630134, -71.05970456),42.36630134,-71.05970456,2114
120580607,PARTY ,DISORDERLY,24xx,B2,606,9/16/2012 2:30,Unarmed,No,No,Last,2012,9,Sunday,Part Two,761321.6315,2946451.875,HUNTINGTON AV,,"42.3325566, -71.11109868",(42.3325566, -71.11109868),42.3325566,-71.11109868,2115
142042069,DISTRB,DISORDERLY,24xx,B2,0,10/24/2014 1:30,Unarmed,No,No,Last,2014,10,Friday,Part Two,761321.6315,2946451.875,HUNTINGTON AV,,"42.3325566, -71.11109868",(42.3325566, -71.11109868),42.3325566,-71.11109868,2115
152010334,DISTRB,DISORDERLY,24xx,B2,0,2/8/2015 0:53,Unarmed,No,No,Last,2015,2,Sunday,Part Two,761321.6315,2946451.875,HUNTINGTON AV,,"42.3325566, -71.11109868",(42.3325566, -71.11109868),42.3325566,-71.11109868,2115
120597096,ARREST,DISORDERLY,24xx,B2,605,9/23/2012 0:21,Unarmed,No,No,Last,2012,9,Sunday,Part Two,761876.2846,2946620.133,SHEPHERD AV,,"42.33301135, -71.10904455",(42.33301135, -71.10904455),42.33301135,-71.10904455,2115
140020691,PKNIFE,DISORDERLY,24xx,B2,611,1/11/2014 3:58,Unarmed,No,No,Last,2014,1,Saturday,Part Two,761834.0078,2946700.113,HUNTINGTON AV,,"42.33323135, -71.10919955",(42.33323135, -71.10919955),42.33323135,-71.10919955,2115
142061090,PKNIFE,DISORDERLY,24xx,B2,0,12/28/2014 0:53,Unarmed,No,No,Last,2014,12,Sunday,Part Two,762547.9394,2946738.924,HUNTINGTON AV,,"42.33332884, -71.10655851",(42.33332884, -71.10655851),42.33332884,-71.10655851,2115
140165689,HARPT ,DISORDERLY,24xx,B2,604,8/20/2013 8:00,Unarmed,No,No,Day,2013,8,Tuesday,Part Two,762741.8189,2946851.883,HUNTINGTON AV,,"42.33363635, -71.10583955",(42.33363635, -71.10583955),42.33363635,-71.10583955,2115
130331717,ARREST,DISORDERLY,24xx,B2,604,6/2/2013 2:30,Unarmed,No,No,Last,2013,6,Sunday,Part Two,763024.8693,2947037.227,TREMONT ST,HUNTINGTON AV,"42.33414135, -71.10478955",(42.33414135, -71.10478955),42.33414135,-71.10478955,2115
120561478,IVPER ,PubDrink,PubDrink,B2,0,9/8/2012 2:39,Other,No,No,Last,2012,9,Saturday,Part Two,763024.8693,2947037.227,HUNTINGTON AV,CALUMET ST,"42.33414135, -71.10478955",(42.33414135, -71.10478955),42.33414135,-71.10478955,2115
142028966,TS,OPERATING UNDER INFLUENCE,21xx,B2,0,9/13/2014 2:50,Other,No,No,Last,2014,9,Saturday,Part Two,764449.9822,2947575.937,ST ALPHONSUS ST,LONGWOOD AV,"42.33560135, -71.09950955",(42.33560135, -71.09950955),42.33560135,-71.09950955,2115
130449354,SSTOP ,DISORDERLY,24xx,B2,901,7/20/2013 1:19,Unarmed,No,No,Last,2013,7,Saturday,Part Two,764533.1304,2947718.454,ST ALPHONSUS ST,WARD ST,"42.33599135, -71.09919955",(42.33599135, -71.09919955),42.33599135,-71.09919955,2115
142010329,ARREST,DISORDERLY,24xx,B2,0,7/18/2014 12:09,Unarmed,No,No,Day,2014,7,Friday,Part Two,762206.2941,2947728.97,FRANCIS ST,,"42.33604989, -71.1078052",(42.33604989, -71.1078052),42.33604989,-71.1078052,2115
130070266,SSTOP ,DISORDERLY,24xx,D4,286,2/3/2013 2:22,Unarmed,No,No,Last,2013,2,Sunday,Part Two,767524.5426,2947787.369,COLUMBUS AV,MELNEA CASS BL,"42.33614135, -71.08813455",(42.33614135, -71.08813455),42.33614135,-71.08813455,2115
120608066,ARREST,DISORDERLY,24xx,B2,590,9/27/2012 13:52,Unarmed,No,No,Day,2012,9,Thursday,Part Two,766034.7209,2948079.052,PARKER ST,RUGGLES ST,"42.33696135, -71.09363955",(42.33696135, -71.09363955),42.33696135,-71.09363955,2115
120614232,IVPER ,DISORDERLY,24xx,B2,600,9/30/2012 0:00,Unarmed,No,No,Last,2012,9,Sunday,Part Two,765451.1255,2948276.714,HUNTINGTON AV,RUGGLES ST,"42.33751135, -71.09579455",(42.33751135, -71.09579455),42.33751135,-71.09579455,2115
130619023,ARREST,DISORDERLY,24xx,B2,600,9/28/2013 7:00,Unarmed,No,No,Last,2013,9,Saturday,Part Two,765451.1255,2948276.714,HUNTINGTON AV,,"42.33751135, -71.09579455",(42.33751135, -71.09579455),42.33751135,-71.09579455,2115
130054637,PARTY ,DISORDERLY,24xx,B2,616,1/27/2013 0:32,Unarmed,No,No,Last,2013,1,Sunday,Part Two,765194.0614,2948321.051,VANCOUVER ST,,"42.33763635, -71.09674455",(42.33763635, -71.09674455),42.33763635,-71.09674455,2115
140081978,PARTY ,DISORDERLY,24xx,B2,616,2/9/2014 12:03,Other,No,No,Day,2014,2,Sunday,Part Two,765194.0614,2948321.051,VANCOUVER ST,,"42.33763635, -71.09674455",(42.33763635, -71.09674455),42.33763635,-71.09674455,2115
,IVPER,Disorderly Conduct,24xx,D4,274,8/1/2015 0:00,None,No,No,,2015,8,Saturday,Part Two,768533,2950000,COLUMBUS AVE,NULL,"42.3384435000466, -71.0843909869341",(42.3384435000466, -71.0843909869341),42.3384435,-71.08439099,2115
130509802,AOD   ,DISORDERLY,24xx,D4,284,8/14/2013 4:10,Firearm,No,No,Last,2013,8,Wednesday,Part Two,768520.7569,2948646.781,COLUMBUS AV,,"42.33848635, -71.08443455",(42.33848635, -71.08443455),42.33848635,-71.08443455,2115
120594419,ARREST,DISORDERLY,24xx,D4,618,9/21/2012 20:45,Unarmed,No,No,First,2012,9,Friday,Part Two,767225.4855,2949250.922,HUNTINGTON AV,OPERA PL,"42.34016135, -71.08921455",(42.34016135, -71.08921455),42.34016135,-71.08921455,2115
130736941,ARREST,DISORDERLY,24xx,D4,283,11/20/2013 16:28,Unarmed,No,No,First,2013,11,Wednesday,Part Two,767632.6471,2949475.187,HUNTINGTON AV,,"42.34077135, -71.08770455",(42.34077135, -71.08770455),42.34077135,-71.08770455,2115
140037596,ARREST,DISORDERLY,24xx,D4,618,1/19/2014 4:15,Unarmed,No,No,Last,2014,1,Sunday,Part Two,767103.7928,2949538.233,SPEARE PL,,"42.34095135, -71.08965955",(42.34095135, -71.08965955),42.34095135,-71.08965955,2115
130702661,SEXOFF,DISORDERLY,24xx,D4,145,11/4/2013 16:24,Unarmed,No,No,First,2013,11,Monday,Part Two,768728.349,2949875.913,MASSACHUSETTS AV,,"42.34185635, -71.08364455",(42.34185635, -71.08364455),42.34185635,-71.08364455,2115
130784114,ARREST,DISORDERLY,24xx,D4,619,12/13/2013 2:30,Unarmed,No,No,Last,2013,12,Friday,Part Two,767739.954,2949927.594,GAINSBOROUGH ST,ST STEPHEN ST,"42.34201135, -71.08729956",(42.34201135, -71.08729956),42.34201135,-71.08729956,2115
130599133,ARREST,DISORDERLY,24xx,D4,619,9/20/2013 2:13,Unarmed,No,No,Last,2013,9,Friday,Part Two,767704.6499,2949960.223,GAINSBOROUGH ST,,"42.34210135, -71.08742955",(42.34210135, -71.08742955),42.34210135,-71.08742955,2115
130099107,MVADD ,OPERATING UNDER INFLUENCE,21xx,D4,594,2/16/2013 20:00,Other,No,No,First,2013,2,Saturday,Part Two,768610.2233,2949982.842,MASSACHUSETTS AV,ST BOTOLPH ST,"42.34215135, -71.08407956",(42.34215135, -71.08407956),42.34215135,-71.08407956,2115
120606467,ARREST,PubDrink,PubDrink,D4,625,9/26/2012 20:15,Unarmed,No,No,First,2012,9,Wednesday,Part Two,765118.8605,2950217.536,JERSEY ST,QUEENSBERRY ST,"42.34284135, -71.09698955",(42.34284135, -71.09698955),42.34284135,-71.09698955,2115
142049151,ARREST,DISORDERLY,24xx,D4,0,11/15/2014 9:30,Unarmed,No,No,Day,2014,11,Saturday,Part Two,768030.7109,2950428.446,WESTLAND AV,,"42.34338183, -71.0862151",(42.34338183, -71.0862151),42.34338183,-71.0862151,2115
142034448,DISTRB,DISORDERLY,24xx,D4,0,9/27/2014 0:00,Unarmed,No,No,Last,2014,9,Saturday,Part Two,767777.8692,2950472.598,WESTLAND AV,,"42.34350635, -71.08714955",(42.34350635, -71.08714955),42.34350635,-71.08714955,2115
130716716,ARREST,DISORDERLY,24xx,D4,619,11/11/2013 3:27,Unarmed,No,No,Last,2013,11,Monday,Part Two,767546.4547,2950527.965,WESTLAND AV,,"42.34366135, -71.08800455",(42.34366135, -71.08800455),42.34366135,-71.08800455,2115
130348003,ARREST,OPERATING UNDER INFLUENCE,21xx,D4,626,6/8/2013 17:21,Other,No,No,First,2013,6,Saturday,Part Two,766817.3009,2951030.732,FENWAY,,"42.34505059, -71.09069274",(42.34505059, -71.09069274),42.34505059,-71.09069274,2115
130161591,ARREST,DISORDERLY,24xx,D4,146,3/19/2013 4:48,Unarmed,No,No,Last,2013,3,Tuesday,Part Two,769552.5724,2951047.94,ST BOTOLPH ST,,"42.34506134, -71.08057455",(42.34506134, -71.08057455),42.34506134,-71.08057455,2115
130439992,SSTOP ,PubDrink,PubDrink,D4,620,7/16/2013 13:45,Unarmed,No,No,Day,2013,7,Tuesday,Part Two,767650.5441,2951086.041,EDGERLY RD,NORWAY ST,"42.34519135, -71.08760955",(42.34519135, -71.08760955),42.34519135,-71.08760955,2115
130459277,REMOVE,PubDrink,PubDrink,D4,620,7/24/2013 9:50,Unarmed,No,No,Day,2013,7,Wednesday,Part Two,767650.5441,2951086.041,EDGERLY RD,NORWAY ST,"42.34519135, -71.08760955",(42.34519135, -71.08760955),42.34519135,-71.08760955,2115
120523182,SEXOFF,PubDrink,PubDrink,D4,620,8/22/2012 14:00,Unarmed,No,No,Day,2012,8,Wednesday,Part Two,767458.5713,2951092.403,NORWAY ST,,"42.34521135, -71.08831955",(42.34521135, -71.08831955),42.34521135,-71.08831955,2115
142024463,DISTRB,PubDrink,PubDrink,D4,0,8/30/2014 12:45,Unarmed,No,No,Day,2014,8,Saturday,Part Two,767458.5713,2951092.403,NORWAY ST,,"42.34521135, -71.08831955",(42.34521135, -71.08831955),42.34521135,-71.08831955,2115
130568171,ARREST,DISORDERLY,24xx,D4,144,9/7/2013 10:15,Unarmed,No,No,Day,2013,9,Saturday,Part Two,767879.9033,2951174.613,CLEARWAY ST,MASSACHUSETTS AV,"42.34543135, -71.08675956",(42.34543135, -71.08675956),42.34543135,-71.08675956,2115
140284714,PARTY ,DISORDERLY,24xx,D4,620,5/9/2014 2:39,Unarmed,No,No,Last,2014,5,Friday,Part Two,767603.9883,2951209.722,EDGERLY RD,,"42.34553135, -71.08777955",(42.34553135, -71.08777955),42.34553135,-71.08777955,2115
130510489,DK    ,PubDrink,PubDrink,D4,144,8/14/2013 12:11,Unarmed,No,No,Day,2013,8,Wednesday,Part Two,768194.3464,2951278.183,ST GERMAIN ST,,"42.34571135, -71.08559455",(42.34571135, -71.08559455),42.34571135,-71.08559455,2115
,IVPER,Disorderly Conduct,24xx,D4,144,7/17/2015 0:00,None,No,No,,2015,7,Friday,Part Two,768186,2950000,SAINT GERMAIN ST,NULL,"42.3457191589399, -71.085624643597",(42.3457191589399, -71.085624643597),42.34571916,-71.08562464,2115
140277719,SEXOFF,DISORDERLY,24xx,D4,621,5/6/2014 12:45,Unarmed,No,No,Day,2014,5,Tuesday,Part Two,767327.7704,2952429.221,COMMONWEALTH AV,,"42.34888135, -71.08877955",(42.34888135, -71.08877955),42.34888135,-71.08877955,2115
140242334,ARREST,DISORDERLY,24xx,D4,140,4/21/2014 13:28,Other,No,No,Day,2014,4,Monday,Part Two,768020.6834,2952804.288,COMMONWEALTH AV,HEREFORD ST,"42.34990135, -71.08620956",(42.34990135, -71.08620956),42.34990135,-71.08620956,2115
142028425,IVPER,DISORDERLY,24xx,D4,0,9/11/2014 13:45,Unarmed,No,No,Day,2014,9,Thursday,Part Two,771207.0464,2950779.17,WARREN ST,DARTMOUTH ST,"42.34430135, -71.07445956",(42.34430135, -71.07445956),42.34430135,-71.07445956,2116
152038933,UNK,DISORDERLY,24xx,D4,0,5/12/2015 17:10,Other,No,No,First,2015,5,Tuesday,Part Two,770907.3357,2951247.789,COLUMBUS AV,,"42.34559135, -71.07555956",(42.34559135, -71.07555956),42.34559135,-71.07555956,2116
130418699,TRESPS,DISORDERLY,24xx,D4,160,7/5/2013 15:00,Unarmed,No,No,Day,2013,7,Friday,Part Two,772612.8346,2951415.43,TREMONT ST,,"42.3460279, -71.06924767",(42.3460279, -71.06924767),42.3460279,-71.06924767,2116
130538363,IVPER ,DISORDERLY,24xx,D4,160,8/26/2013 0:18,Unarmed,No,No,Last,2013,8,Monday,Part Two,772612.8346,2951415.43,TREMONT ST,,"42.3460279, -71.06924767",(42.3460279, -71.06924767),42.3460279,-71.06924767,2116
120587924,IVPER ,DISORDERLY,24xx,D4,151,9/18/2012 21:30,Unarmed,No,No,First,2012,9,Tuesday,Part Two,772273.0459,2951416.795,BERKELEY ST,,"42.34603634, -71.07050456",(42.34603634, -71.07050456),42.34603634,-71.07050456,2116
,IVPER,Disorderly Conduct,24xx,D4,151,6/21/2015 0:00,None,No,No,,2015,6,Sunday,Part Two,772272,2950000,BERKELEY ST,NULL,"42.346055091083, -71.0705066933979",(42.346055091083, -71.0705066933979),42.34605509,-71.07050669,2116
130613224,ARREST,DISORDERLY,24xx,D4,150,9/25/2013 23:28,Unarmed,No,No,First,2013,9,Wednesday,Part Two,771306.5826,2951441.914,CHANDLER ST,,"42.34611857, -71.07407913",(42.34611857, -71.07407913),42.34611857,-71.07407913,2116
120446481,ARREST,DISORDERLY,24xx,D4,150,7/20/2012 1:22,Unarmed,No,No,Last,2012,7,Friday,Part Two,770930.358,2951474.633,DARTMOUTH ST,,"42.3462135, -71.07547022",(42.3462135, -71.07547022),42.3462135,-71.07547022,2116
120737230,REMOVE,DISORDERLY,24xx,D4,149,11/23/2012 23:15,Unarmed,No,No,First,2012,11,Friday,Part Two,770930.358,2951474.633,DARTMOUTH ST,,"42.3462135, -71.07547022",(42.3462135, -71.07547022),42.3462135,-71.07547022,2116
120478974,FIGHT ,DISORDERLY,24xx,D4,130,8/3/2012 1:47,Unarmed,No,No,Last,2012,8,Friday,Part Two,769682.0757,2951649.883,HUNTINGTON AV,,"42.34671135, -71.08008456",(42.34671135, -71.08008456),42.34671135,-71.08008456,2116
130113335,ARREST,DISORDERLY,24xx,D4,146,2/24/2013 3:05,Unarmed,No,No,Last,2013,2,Sunday,Part Two,769682.0757,2951649.883,HUNTINGTON AV,,"42.34671135, -71.08008456",(42.34671135, -71.08008456),42.34671135,-71.08008456,2116
130519551,ARREST,DISORDERLY,24xx,D4,146,8/18/2013 2:44,Unarmed,No,No,Last,2013,8,Sunday,Part Two,769682.0757,2951649.883,HUNTINGTON AV,,"42.34671135, -71.08008456",(42.34671135, -71.08008456),42.34671135,-71.08008456,2116
140109944,ARREST,DISORDERLY,24xx,D4,146,2/21/2014 20:30,Unarmed,No,No,First,2014,2,Friday,Part Two,769682.0757,2951649.883,HUNTINGTON AV,,"42.34671135, -71.08008456",(42.34671135, -71.08008456),42.34671135,-71.08008456,2116
130347926,ARREST,DISORDERLY,24xx,D4,0,6/8/2013 17:15,Unarmed,No,No,First,2013,6,Saturday,Part Two,772151.0538,2951753.277,BERKELEY ST,CHANDLER ST,"42.34696135, -71.07094956",(42.34696135, -71.07094956),42.34696135,-71.07094956,2116
130801421,ARREST,DISORDERLY,24xx,D4,0,12/21/2013 0:30,Unarmed,No,No,Last,2013,12,Saturday,Part Two,769811.1326,2951792.646,HUNTINGTON AV,,"42.34710135, -71.07960455",(42.34710135, -71.07960455),42.34710135,-71.07960455,2116
140083006,ARREST,DISORDERLY,24xx,D4,146,2/9/2014 13:47,Unarmed,No,No,Day,2014,2,Sunday,Part Two,769811.1326,2951792.646,HUNTINGTON AV,,"42.34710135, -71.07960455",(42.34710135, -71.07960455),42.34710135,-71.07960455,2116
